CustomerID,TransactionID,Date,Product,Amount
CUST2352,T606981,2025-10-19,Dress,4043.21
CUST2265,T980517,2025-10-19,Saree,10190.5
CUST2796,T758101,2025-10-19,Belt,2042.61
CUST2238,T664801,2025-10-20,Dress,2468.05
CUST2557,T328184,2025-10-20,Belt,5856.98
CUST2614,T361849,2025-10-20,Formal Shoes,4214.3
CUST2310,T457657,2025-10-20,Lawn Suit,2438.74
CUST2431,T429369,2025-10-20,Belt,10305.4
CUST2709,T175861,2025-10-20,Cap,2331.23
CUST2355,T325424,2025-10-20,Jeans,8890.7
CUST2714,T321720,2025-10-20,Dress,4070.08
CUST2290,T858388,2025-10-20,Belt,3753.51
CUST2335,T286453,2025-10-20,Belt,2051.0
CUST2289,T719159,2025-10-21,Jeans,1604.25
CUST2354,T712174,2025-10-21,Kurti,4556.16
CUST2267,T748838,2025-10-21,Dress,1963.79
CUST2088,T444034,2025-10-21,Formal Shoes,3341.3
CUST2112,T682826,2025-10-21,Watch,3453.91
CUST2616,T776561,2025-10-21,Formal Shoes,2107.92
CUST2512,T940883,2025-10-21,Cap,6278.43
CUST2730,T883600,2025-10-21,Blazer,2066.72
CUST2649,T502028,2025-10-21,Cap,2410.91
CUST2486,T431919,2025-10-21,Kurti,2067.6
CUST2129,T547337,2025-10-21,Lawn Suit,2662.42
CUST2575,T758638,2025-10-21,Dress,4144.79
CUST2125,T462150,2025-10-21,Formal Shoes,3920.22
CUST2559,T232748,2025-10-21,Watch,6579.78
CUST2472,T963000,2025-10-21,Watch,2672.17
CUST2246,T175764,2025-10-21,Lawn Suit,8478.68
CUST2286,T589773,2025-10-21,Belt,2705.18
CUST2738,T234760,2025-10-21,Blazer,3458.05
CUST2658,T893671,2025-10-22,Watch,1633.59
CUST2795,T604589,2025-10-22,Blazer,4942.42
CUST2351,T239832,2025-10-22,Handbag,9636.09
CUST2756,T414586,2025-10-22,Blazer,3868.7
CUST2769,T652969,2025-10-22,Cap,2274.94
CUST2725,T521299,2025-10-22,Lawn Suit,3531.71
CUST2192,T346073,2025-10-22,Kurti,6645.24
CUST2044,T472205,2025-10-22,Belt,2506.14
CUST2566,T988184,2025-10-22,Saree,1710.12
CUST2076,T864716,2025-10-22,Belt,1745.14
CUST2654,T212072,2025-10-23,Blazer,3712.64
CUST2546,T839352,2025-10-23,Dress,2729.7
CUST2746,T641196,2025-10-23,Formal Shoes,1832.87
CUST2705,T193216,2025-10-23,Belt,2042.11
CUST2742,T712545,2025-10-23,Handbag,1667.73
CUST2369,T849072,2025-10-23,Jeans,3748.71
CUST2685,T794716,2025-10-23,Formal Shoes,4237.86
CUST2691,T275169,2025-10-23,Belt,6100.17
CUST2245,T987789,2025-10-23,Formal Shoes,2948.93
CUST2401,T928053,2025-10-23,Jeans,1308.51
CUST2029,T746695,2025-10-23,Jeans,2016.8
CUST2432,T753064,2025-10-23,Belt,3271.55
CUST2089,T941072,2025-10-23,Belt,3446.44
CUST2536,T179919,2025-10-23,Sneakers,7994.92
CUST2003,T138114,2025-10-23,Lawn Suit,2520.09
CUST2441,T241140,2025-10-23,Watch,3188.93
CUST2785,T299531,2025-10-23,Cap,7141.46
CUST2435,T393726,2025-10-23,Sneakers,8976.11
CUST2439,T629825,2025-10-23,Watch,4123.76
CUST2358,T987041,2025-10-23,Jeans,2781.86
CUST2532,T791061,2025-10-24,Jeans,2083.78
CUST2567,T273139,2025-10-24,Lawn Suit,3430.5
CUST2606,T985967,2025-10-24,Belt,2026.78
CUST2523,T788842,2025-10-24,Blazer,2823.58
CUST2636,T589318,2025-10-24,Cap,3649.17
CUST2541,T663605,2025-10-24,Sneakers,987.22
CUST2404,T768498,2025-10-24,Kurti,5797.64
CUST2071,T886179,2025-10-24,Blazer,4750.76
CUST2221,T634643,2025-10-24,Blazer,2983.98
CUST2283,T351242,2025-10-24,Cap,2912.65
CUST2209,T645812,2025-10-24,Belt,8024.39
CUST2262,T275928,2025-10-24,Lawn Suit,6351.65
CUST2159,T401940,2025-10-24,Cap,5101.77
CUST2099,T484372,2025-10-24,Dress,3752.35
CUST2093,T913312,2025-10-25,Blazer,3731.08
CUST2706,T903630,2025-10-25,Blazer,3805.01
CUST2403,T653603,2025-10-25,Lawn Suit,1780.11
CUST2366,T386757,2025-10-25,Kurti,2144.7
CUST2083,T766559,2025-10-25,Handbag,1769.59
CUST2734,T875158,2025-10-25,Dress,4961.55
CUST2628,T641198,2025-10-25,Saree,1543.64
CUST2583,T262447,2025-10-25,Watch,2279.96
CUST2078,T503987,2025-10-25,Formal Shoes,1767.53
CUST2620,T792881,2025-10-25,Cap,2866.03
CUST2499,T900372,2025-10-25,Dress,3513.49
CUST2457,T401406,2025-10-25,Blazer,3639.72
CUST2333,T897075,2025-10-25,Watch,3062.74
CUST2243,T813537,2025-10-25,Belt,1413.01
CUST2023,T194560,2025-10-25,Lawn Suit,6740.81
CUST2196,T209092,2025-10-25,Saree,11050.14
CUST2664,T901609,2025-10-26,Belt,3622.34
CUST2602,T258147,2025-10-26,Blazer,3152.25
CUST2762,T637344,2025-10-26,Kurti,3170.45
CUST2211,T286006,2025-10-26,Dress,5081.38
CUST2794,T447756,2025-10-26,Jeans,5321.66
CUST2370,T177683,2025-10-26,Saree,9465.87
CUST2639,T980398,2025-10-26,Kurti,975.51
CUST2525,T814139,2025-10-26,Watch,2858.46
CUST2186,T193144,2025-10-26,Formal Shoes,8932.68
CUST2558,T957769,2025-10-26,Belt,3333.47
CUST2205,T491878,2025-10-26,Dress,7128.24
CUST2234,T815449,2025-10-26,Sneakers,8136.19
CUST2478,T459697,2025-10-26,Jeans,2553.27
CUST2244,T288205,2025-10-26,Formal Shoes,8325.19
CUST2617,T344620,2025-10-26,Jeans,6307.64
CUST2553,T728470,2025-10-26,Handbag,4700.98
CUST2728,T976965,2025-10-26,Formal Shoes,5684.47
CUST2185,T749223,2025-10-27,Formal Shoes,3198.41
CUST2037,T388208,2025-10-27,Dress,2845.58
CUST2120,T665787,2025-10-27,Handbag,6192.8
CUST2470,T611389,2025-10-27,Lawn Suit,5470.91
CUST2745,T743630,2025-10-27,Cap,2058.79
CUST2659,T984045,2025-10-27,Blazer,7296.97
CUST2483,T983124,2025-10-27,Dress,1334.97
CUST2616,T251344,2025-10-27,Dress,2292.69
CUST2218,T535493,2025-10-27,Watch,3297.2
CUST2445,T169776,2025-10-27,Kurti,2462.29
CUST2449,T771697,2025-10-27,Cap,1489.11
CUST2379,T890781,2025-10-27,Kurti,1385.46
CUST2191,T791074,2025-10-27,Saree,4388.69
CUST2517,T906595,2025-10-27,Belt,3199.37
CUST2438,T283227,2025-10-27,Jeans,2873.12
CUST2599,T643865,2025-10-27,Watch,1934.85
CUST2199,T113519,2025-10-27,Cap,4827.64
CUST2326,T926789,2025-10-28,Dress,9606.52
CUST2453,T790692,2025-10-28,Handbag,1229.75
CUST2473,T289906,2025-10-28,Cap,2014.17
CUST2653,T942687,2025-10-28,Jeans,2713.58
CUST2036,T506628,2025-10-28,Blazer,1316.74
CUST2684,T549923,2025-10-28,Blazer,8219.28
CUST2789,T549027,2025-10-28,Kurti,1980.51
CUST2012,T861419,2025-10-28,Lawn Suit,2258.76
CUST2256,T156718,2025-10-28,Cap,5996.2
CUST2681,T919544,2025-10-28,Blazer,4131.3
CUST2727,T101811,2025-10-28,Kurti,1996.45
CUST2554,T342040,2025-10-28,Sneakers,6927.37
CUST2776,T508376,2025-10-29,Dress,3312.2
CUST2500,T705239,2025-10-29,Belt,2484.11
CUST2687,T963384,2025-10-29,Watch,2081.6
CUST2729,T964055,2025-10-29,Sneakers,2842.32
CUST2052,T856370,2025-10-29,Belt,6188.16
CUST2222,T215254,2025-10-29,Saree,3696.98
CUST2161,T579872,2025-10-29,Jeans,1838.93
CUST2502,T978390,2025-10-29,Watch,2386.58
CUST2459,T987903,2025-10-29,Saree,2361.04
CUST2753,T343041,2025-10-29,Jeans,5000.63
CUST2388,T234180,2025-10-29,Kurti,1579.94
CUST2420,T740673,2025-10-29,Saree,4261.49
CUST2315,T152823,2025-10-29,Lawn Suit,1846.77
CUST2362,T794069,2025-10-29,Watch,3179.08
CUST2399,T441426,2025-10-29,Belt,3779.78
CUST2647,T893381,2025-10-29,Jeans,3139.03
CUST2074,T783303,2025-10-29,Saree,5706.37
CUST2131,T738238,2025-10-29,Dress,3657.67
CUST2311,T165715,2025-10-29,Kurti,2733.64
CUST2424,T263983,2025-10-29,Saree,5866.71
CUST2173,T855393,2025-10-29,Sneakers,2086.01
CUST2215,T777271,2025-10-29,Jeans,2273.69
CUST2247,T263834,2025-10-30,Formal Shoes,2072.89
CUST2519,T812106,2025-10-30,Saree,4477.02
CUST2721,T350520,2025-10-30,Cap,1711.88
CUST2023,T691210,2025-10-30,Blazer,7179.97
CUST2262,T428342,2025-10-30,Dress,9591.17
CUST2735,T559326,2025-10-30,Watch,4149.74
CUST2051,T202192,2025-10-30,Kurti,3493.05
CUST2242,T140742,2025-10-30,Saree,2104.9
CUST2614,T496789,2025-10-30,Belt,6522.38
CUST2682,T510519,2025-10-30,Jeans,1989.94
CUST2689,T565643,2025-10-30,Jeans,1398.52
CUST2584,T436569,2025-10-30,Handbag,6242.84
CUST2573,T619241,2025-10-30,Saree,1074.72
CUST2474,T664118,2025-10-30,Watch,3952.1
CUST2374,T757526,2025-10-30,Belt,2714.2
CUST2717,T988314,2025-10-30,Sneakers,2095.25
CUST2321,T426641,2025-10-30,Saree,4066.85
CUST2759,T374820,2025-10-30,Lawn Suit,2679.86
CUST2305,T847601,2025-10-30,Lawn Suit,1768.98
CUST2165,T539009,2025-10-30,Watch,4032.22
CUST2732,T385630,2025-10-31,Dress,1506.42
CUST2708,T952516,2025-10-31,Lawn Suit,6095.23
CUST2766,T511437,2025-10-31,Belt,1575.22
CUST2358,T846716,2025-10-31,Cap,2581.1
CUST2141,T569997,2025-10-31,Dress,2640.8
CUST2674,T278501,2025-10-31,Cap,1632.95
CUST2225,T814967,2025-10-31,Watch,3781.21
CUST2793,T557096,2025-10-31,Formal Shoes,1679.09
CUST2338,T648964,2025-10-31,Sneakers,2947.01
CUST2147,T729075,2025-10-31,Lawn Suit,2174.05
CUST2094,T251127,2025-10-31,Formal Shoes,4424.21
CUST2715,T892849,2025-10-31,Blazer,3360.65
CUST2637,T864642,2025-10-31,Watch,3902.45
CUST2431,T857522,2025-10-31,Watch,3996.28
CUST2114,T794552,2025-11-01,Blazer,6544.86
CUST2724,T698799,2025-11-01,Kurti,2360.01
CUST2359,T209441,2025-11-01,Belt,1695.35
CUST2422,T581137,2025-11-01,Blazer,5818.98
CUST2350,T107663,2025-11-01,Cap,2860.02
CUST2351,T623761,2025-11-01,Cap,3881.06
CUST2756,T347560,2025-11-01,Watch,7047.08
CUST2666,T336403,2025-11-01,Sneakers,2606.46
CUST2712,T529327,2025-11-01,Sneakers,2023.03
CUST2480,T309503,2025-11-01,Cap,3248.89
CUST2436,T543330,2025-11-01,Lawn Suit,2421.64
CUST2679,T102437,2025-11-01,Cap,2115.25
CUST2177,T990241,2025-11-01,Sneakers,1109.15
CUST2739,T151480,2025-11-01,Jeans,4892.69
CUST2569,T323393,2025-11-01,Cap,4622.81
CUST2477,T809946,2025-11-01,Blazer,3125.04
CUST2747,T197779,2025-11-01,Kurti,4836.26
CUST2367,T606565,2025-11-01,Formal Shoes,902.35
CUST2730,T378357,2025-11-01,Jeans,3458.23
CUST2299,T460498,2025-11-01,Sneakers,2797.11
CUST2096,T864907,2025-11-02,Handbag,5793.76
CUST2563,T822387,2025-11-02,Saree,8259.53
CUST2272,T895347,2025-11-02,Cap,3829.4
CUST2187,T736169,2025-11-02,Handbag,3002.71
CUST2344,T649644,2025-11-02,Sneakers,4163.39
CUST2580,T366144,2025-11-02,Saree,3110.13
CUST2796,T532789,2025-11-02,Belt,2442.74
CUST2282,T450158,2025-11-02,Saree,7906.84
CUST2586,T841173,2025-11-02,Watch,2596.31
CUST2427,T700222,2025-11-02,Cap,1581.98
CUST2662,T993747,2025-11-02,Belt,7635.16
CUST2794,T306150,2025-11-02,Watch,3749.28
CUST2486,T110600,2025-11-02,Watch,2093.99
CUST2086,T897016,2025-11-02,Dress,2146.5
CUST2159,T140764,2025-11-02,Dress,8289.54
CUST2146,T347938,2025-11-02,Kurti,5940.27
CUST2234,T425557,2025-11-02,Lawn Suit,9770.38
CUST2419,T561182,2025-11-02,Formal Shoes,2608.53
CUST2706,T421206,2025-11-02,Lawn Suit,4117.41
CUST2283,T715727,2025-11-02,Formal Shoes,2219.1
CUST2068,T258865,2025-11-03,Jeans,1256.03
CUST2758,T558325,2025-11-03,Formal Shoes,4712.13
CUST2048,T283408,2025-11-03,Cap,2864.94
CUST2671,T205405,2025-11-03,Lawn Suit,4566.14
CUST2339,T291237,2025-11-03,Sneakers,3859.45
CUST2782,T126584,2025-11-03,Dress,6043.99
CUST2211,T595918,2025-11-03,Blazer,2694.24
CUST2690,T982891,2025-11-03,Handbag,2573.61
CUST2644,T214472,2025-11-03,Lawn Suit,2457.24
CUST2454,T330813,2025-11-03,Cap,4258.14
CUST2293,T618535,2025-11-03,Kurti,2818.69
CUST2264,T457235,2025-11-03,Kurti,9018.07
CUST2175,T628632,2025-11-03,Saree,2239.86
CUST2032,T584984,2025-11-03,Belt,4863.84
CUST2728,T641797,2025-11-03,Watch,7266.14
CUST2173,T680535,2025-11-03,Lawn Suit,2139.39
CUST2751,T628359,2025-11-03,Jeans,2547.1
CUST2566,T578312,2025-11-03,Handbag,1555.96
CUST2720,T591394,2025-11-03,Blazer,6556.21
CUST2365,T692585,2025-11-03,Dress,2623.23
CUST2754,T952682,2025-11-03,Lawn Suit,4651.56
CUST2542,T161041,2025-11-03,Kurti,1734.72
CUST2042,T430655,2025-11-04,Handbag,3032.57
CUST2085,T133056,2025-11-04,Blazer,2618.81
CUST2711,T856673,2025-11-04,Saree,4106.49
CUST2330,T872550,2025-11-04,Blazer,1941.34
CUST2677,T782435,2025-11-04,Dress,2094.18
CUST2714,T452782,2025-11-04,Sneakers,3849.27
CUST2382,T948480,2025-11-04,Saree,2969.84
CUST2780,T232684,2025-11-04,Lawn Suit,966.89
CUST2571,T952062,2025-11-04,Kurti,8064.48
CUST2506,T134514,2025-11-04,Kurti,3987.27
CUST2084,T575645,2025-11-04,Blazer,2281.94
CUST2174,T346739,2025-11-04,Sneakers,3854.96
CUST2060,T788225,2025-11-04,Dress,3282.52
CUST2063,T634833,2025-11-04,Blazer,9216.51
CUST2061,T735926,2025-11-04,Belt,1830.01
CUST2763,T658183,2025-11-04,Saree,6399.6
CUST2636,T236824,2025-11-04,Cap,2617.94
CUST2457,T973876,2025-11-04,Cap,4522.08
CUST2221,T887427,2025-11-04,Handbag,3763.95
CUST2520,T949030,2025-11-05,Blazer,3826.32
CUST2318,T327003,2025-11-05,Handbag,5886.27
CUST2455,T305229,2025-11-05,Watch,1629.08
CUST2037,T548045,2025-11-05,Belt,4020.44
CUST2660,T572262,2025-11-05,Cap,1571.34
CUST2719,T728340,2025-11-05,Blazer,2038.61
CUST2465,T698646,2025-11-05,Kurti,2915.0
CUST2737,T825566,2025-11-05,Belt,2464.16
CUST2331,T124212,2025-11-05,Watch,2233.3
CUST2594,T228497,2025-11-05,Handbag,2822.56
CUST2537,T150657,2025-11-05,Kurti,3333.75
CUST2625,T338676,2025-11-05,Watch,5894.85
CUST2407,T827463,2025-11-05,Kurti,3119.23
CUST2353,T852830,2025-11-06,Kurti,3062.58
CUST2627,T360144,2025-11-06,Kurti,5018.75
CUST2702,T233892,2025-11-06,Cap,3150.84
CUST2145,T155567,2025-11-06,Jeans,1717.48
CUST2080,T532473,2025-11-06,Belt,3264.74
CUST2559,T446116,2025-11-06,Lawn Suit,4591.68
CUST2185,T311915,2025-11-06,Formal Shoes,8486.79
CUST2395,T909179,2025-11-06,Formal Shoes,3800.23
CUST2213,T913134,2025-11-06,Formal Shoes,3095.94
CUST2579,T137181,2025-11-06,Watch,3567.51
CUST2385,T709502,2025-11-06,Jeans,3734.15
CUST2606,T181028,2025-11-06,Formal Shoes,2483.19
CUST2448,T992110,2025-11-06,Saree,2752.26
CUST2006,T420295,2025-11-06,Saree,5816.02
CUST2519,T897077,2025-11-06,Cap,3589.93
CUST2634,T595527,2025-11-06,Jeans,2221.49
CUST2262,T729977,2025-11-06,Lawn Suit,4192.12
CUST2260,T169975,2025-11-07,Handbag,7710.53
CUST2256,T360275,2025-11-07,Dress,2964.5
CUST2380,T768194,2025-11-07,Belt,3488.67
CUST2097,T245005,2025-11-07,Lawn Suit,2597.49
CUST2488,T842926,2025-11-07,Belt,972.67
CUST2270,T188501,2025-11-07,Lawn Suit,4215.25
CUST2582,T989320,2025-11-07,Watch,3331.46
CUST2121,T354898,2025-11-07,Cap,1477.42
CUST2021,T659002,2025-11-07,Blazer,3983.74
CUST2136,T626258,2025-11-07,Dress,1684.86
CUST2674,T916439,2025-11-08,Kurti,3838.69
CUST2478,T716354,2025-11-08,Saree,2826.06
CUST2283,T137644,2025-11-08,Watch,3476.98
CUST2512,T459002,2025-11-08,Kurti,4641.01
CUST2630,T867214,2025-11-08,Lawn Suit,1668.79
CUST2596,T653895,2025-11-08,Sneakers,7156.96
CUST2623,T859402,2025-11-08,Cap,1977.21
CUST2616,T334807,2025-11-08,Saree,2334.02
CUST2005,T198494,2025-11-08,Kurti,1246.36
CUST2797,T592529,2025-11-08,Kurti,3822.41
CUST2031,T445872,2025-11-08,Kurti,2503.27
CUST2632,T591284,2025-11-09,Formal Shoes,9525.58
CUST2781,T925971,2025-11-09,Belt,2085.05
CUST2025,T993985,2025-11-09,Kurti,3366.82
CUST2681,T652552,2025-11-09,Saree,4151.8
CUST2765,T691975,2025-11-09,Sneakers,1269.97
CUST2329,T467287,2025-11-09,Watch,4932.76
CUST2221,T663609,2025-11-09,Jeans,3258.72
CUST2588,T854667,2025-11-10,Sneakers,3740.2
CUST2317,T788896,2025-11-10,Handbag,1951.03
CUST2438,T255277,2025-11-10,Lawn Suit,1780.78
CUST2708,T157571,2025-11-10,Blazer,6826.85
CUST2002,T672670,2025-11-10,Belt,1003.6
CUST2290,T175203,2025-11-10,Lawn Suit,5602.75
CUST2174,T928623,2025-11-10,Jeans,8038.86
CUST2786,T811510,2025-11-10,Cap,916.49
CUST2279,T546994,2025-11-10,Handbag,2479.61
CUST2297,T918853,2025-11-10,Saree,1324.77
CUST2240,T668269,2025-11-10,Watch,2854.76
CUST2087,T825598,2025-11-10,Watch,4878.28
CUST2178,T532428,2025-11-10,Formal Shoes,1546.4
CUST2305,T240565,2025-11-10,Watch,2775.71
CUST2594,T344398,2025-11-10,Formal Shoes,3611.11
CUST2648,T249868,2025-11-10,Watch,6660.72
CUST2713,T366532,2025-11-10,Formal Shoes,2334.89
CUST2054,T718942,2025-11-11,Cap,4211.05
CUST2066,T129577,2025-11-11,Kurti,2112.53
CUST2663,T864533,2025-11-11,Sneakers,5062.4
CUST2474,T422613,2025-11-11,Dress,1861.46
CUST2767,T862832,2025-11-11,Saree,2372.17
CUST2462,T260538,2025-11-11,Handbag,3017.99
CUST2361,T315147,2025-11-11,Saree,4309.62
CUST2723,T167018,2025-11-11,Cap,5695.52
CUST2691,T788112,2025-11-11,Handbag,3943.76
CUST2276,T319622,2025-11-11,Cap,5337.38
CUST2052,T874713,2025-11-11,Cap,6544.29
CUST2046,T853572,2025-11-11,Jeans,8459.08
CUST2190,T499470,2025-11-11,Cap,3552.18
CUST2602,T498748,2025-11-11,Dress,3588.41
CUST2203,T570749,2025-11-12,Watch,3525.13
CUST2259,T702013,2025-11-12,Blazer,2794.24
CUST2299,T531266,2025-11-12,Watch,2267.51
CUST2415,T729756,2025-11-12,Lawn Suit,2625.28
CUST2312,T954462,2025-11-12,Dress,2861.3
CUST2179,T597523,2025-11-12,Handbag,7473.54
CUST2758,T781281,2025-11-12,Dress,9730.48
CUST2094,T503944,2025-11-12,Belt,2037.46
CUST2187,T307850,2025-11-12,Saree,3192.64
CUST2334,T810788,2025-11-12,Kurti,1361.97
CUST2124,T423061,2025-11-12,Cap,1835.47
CUST2560,T375858,2025-11-12,Lawn Suit,2654.38
CUST2657,T770993,2025-11-12,Lawn Suit,4317.43
CUST2587,T481698,2025-11-12,Belt,1329.4
CUST2351,T160265,2025-11-12,Kurti,8304.07
CUST2251,T957589,2025-11-12,Belt,3871.43
CUST2451,T142247,2025-11-13,Dress,3627.88
CUST2370,T902774,2025-11-13,Sneakers,4560.32
CUST2590,T257936,2025-11-13,Blazer,2539.15
CUST2495,T597572,2025-11-13,Jeans,4442.86
CUST2269,T856867,2025-11-13,Jeans,1436.11
CUST2672,T348777,2025-11-13,Kurti,9164.04
CUST2628,T480956,2025-11-13,Jeans,2811.21
CUST2118,T861751,2025-11-13,Sneakers,2848.77
CUST2044,T775719,2025-11-13,Blazer,3613.91
CUST2697,T996566,2025-11-13,Saree,2730.62
CUST2378,T954435,2025-11-13,Handbag,3972.55
CUST2308,T369970,2025-11-13,Kurti,5886.0
CUST2389,T963198,2025-11-14,Dress,2352.59
CUST2647,T700523,2025-11-14,Blazer,1887.68
CUST2343,T574998,2025-11-14,Sneakers,1796.36
CUST2137,T397673,2025-11-14,Belt,2738.45
CUST2610,T545699,2025-11-14,Sneakers,1214.42
CUST2522,T656772,2025-11-14,Watch,1341.83
CUST2337,T557640,2025-11-14,Dress,7913.72
CUST2083,T303588,2025-11-14,Blazer,4319.82
CUST2515,T894926,2025-11-14,Lawn Suit,4560.39
CUST2685,T452180,2025-11-14,Dress,1670.73
CUST2608,T848597,2025-11-14,Dress,2955.01
CUST2762,T146728,2025-11-14,Saree,3397.49
CUST2263,T701406,2025-11-14,Sneakers,5037.96
CUST2067,T983843,2025-11-14,Kurti,4445.62
CUST2693,T371783,2025-11-14,Lawn Suit,8745.74
CUST2690,T235723,2025-11-14,Sneakers,2831.64
CUST2535,T424813,2025-11-14,Handbag,1925.02
CUST2583,T978604,2025-11-15,Blazer,3365.22
CUST2133,T773496,2025-11-15,Kurti,2438.56
CUST2526,T637762,2025-11-15,Jeans,4175.42
CUST2721,T888022,2025-11-15,Jeans,1601.27
CUST2531,T468017,2025-11-15,Kurti,5047.6
CUST2746,T520555,2025-11-15,Cap,2870.57
CUST2234,T724387,2025-11-15,Handbag,5081.16
CUST2585,T460383,2025-11-15,Jeans,1838.89
CUST2549,T504725,2025-11-15,Dress,4037.33
CUST2131,T398895,2025-11-15,Lawn Suit,2083.35
CUST2204,T399601,2025-11-15,Blazer,2857.45
CUST2190,T484143,2025-11-16,Saree,4858.18
CUST2327,T344024,2025-11-16,Dress,2276.91
CUST2322,T682936,2025-11-16,Kurti,775.18
CUST2733,T615481,2025-11-16,Belt,8304.19
CUST2716,T650489,2025-11-16,Watch,1972.27
CUST2388,T858395,2025-11-16,Handbag,984.2
CUST2065,T964705,2025-11-16,Saree,4056.98
CUST2301,T215006,2025-11-16,Saree,1617.23
CUST2503,T805931,2025-11-16,Blazer,3428.5
CUST2577,T822402,2025-11-16,Cap,2388.89
CUST2246,T132980,2025-11-16,Cap,9211.87
CUST2014,T364467,2025-11-16,Lawn Suit,3918.21
CUST2053,T302751,2025-11-16,Formal Shoes,3033.33
CUST2171,T403555,2025-11-16,Sneakers,4495.1
CUST2767,T366383,2025-11-16,Jeans,3445.71
CUST2164,T624151,2025-11-16,Jeans,2195.24
CUST2280,T809265,2025-11-16,Kurti,1186.79
CUST2658,T150843,2025-11-16,Lawn Suit,2845.72
CUST2270,T806934,2025-11-16,Jeans,1513.34
CUST2012,T263645,2025-11-16,Jeans,4591.3
CUST2420,T194564,2025-11-17,Formal Shoes,2044.88
CUST2046,T462072,2025-11-17,Belt,7610.84
CUST2645,T718460,2025-11-17,Kurti,1977.23
CUST2550,T757422,2025-11-17,Lawn Suit,4083.35
CUST2172,T716555,2025-11-17,Dress,3746.94
CUST2518,T138151,2025-11-17,Jeans,4104.98
CUST2268,T275451,2025-11-17,Cap,5027.65
CUST2602,T794096,2025-11-17,Lawn Suit,3646.56
CUST2419,T595246,2025-11-17,Jeans,2499.51
CUST2108,T948776,2025-11-17,Belt,1676.16
CUST2669,T720953,2025-11-17,Formal Shoes,1692.75
CUST2111,T690455,2025-11-17,Saree,1695.51
CUST2524,T710978,2025-11-17,Cap,2523.78
CUST2787,T572003,2025-11-17,Watch,9329.18
CUST2621,T241962,2025-11-17,Handbag,3695.08
CUST2720,T459143,2025-11-17,Lawn Suit,9217.22
CUST2773,T585736,2025-11-17,Blazer,1952.72
CUST2105,T807480,2025-11-17,Jeans,2762.33
CUST2212,T694826,2025-11-17,Blazer,3913.76
CUST2494,T431003,2025-11-17,Saree,1337.92
CUST2138,T446910,2025-11-17,Sneakers,1720.0
CUST2365,T822107,2025-11-18,Dress,2083.57
CUST2573,T870520,2025-11-18,Handbag,1350.33
CUST2644,T933151,2025-11-18,Cap,4188.86
CUST2257,T400881,2025-11-18,Jeans,1237.56
CUST2150,T161744,2025-11-18,Formal Shoes,2877.64
CUST2694,T821181,2025-11-18,Handbag,6761.06
CUST2251,T197436,2025-11-18,Cap,3637.6
CUST2081,T618216,2025-11-18,Sneakers,3067.22
CUST2397,T831988,2025-11-18,Belt,6141.85
CUST2633,T798808,2025-11-18,Kurti,1566.63
CUST2628,T704378,2025-11-19,Handbag,3741.71
CUST2571,T732378,2025-11-19,Dress,3342.06
CUST2144,T109335,2025-11-19,Belt,1352.24
CUST2262,T165019,2025-11-19,Blazer,6597.87
CUST2210,T934920,2025-11-19,Lawn Suit,3413.02
CUST2185,T354529,2025-11-19,Belt,3107.46
CUST2629,T871257,2025-11-19,Cap,3582.8
CUST2090,T100338,2025-11-19,Handbag,6332.44
CUST2557,T215471,2025-11-19,Belt,6372.24
CUST2777,T530883,2025-11-19,Formal Shoes,1737.36
CUST2592,T345946,2025-11-19,Lawn Suit,1927.9
CUST2328,T750368,2025-11-19,Cap,10259.4
CUST2267,T356046,2025-11-19,Dress,3386.0
CUST2254,T805684,2025-11-19,Belt,3309.9
CUST2146,T351862,2025-11-19,Cap,7738.42
CUST2377,T230015,2025-11-19,Kurti,2775.15
CUST2102,T783181,2025-11-19,Kurti,1478.56
CUST2680,T402730,2025-11-19,Blazer,7750.17
CUST2333,T111471,2025-11-19,Watch,2236.73
CUST2319,T224218,2025-11-20,Sneakers,1401.63
CUST2418,T592426,2025-11-20,Formal Shoes,2124.26
CUST2761,T827280,2025-11-20,Watch,2556.11
CUST2383,T183233,2025-11-20,Belt,6887.87
CUST2361,T676556,2025-11-20,Cap,3568.5
CUST2039,T744926,2025-11-20,Watch,8154.27
CUST2215,T359132,2025-11-20,Sneakers,2388.1
CUST2120,T699382,2025-11-20,Sneakers,6539.78
CUST2639,T677284,2025-11-20,Sneakers,1731.93
CUST2738,T498051,2025-11-20,Lawn Suit,3047.75
CUST2112,T119832,2025-11-20,Sneakers,3155.67
CUST2570,T258717,2025-11-20,Cap,1769.02
CUST2481,T871936,2025-11-21,Formal Shoes,2692.62
CUST2479,T346708,2025-11-21,Lawn Suit,4617.58
CUST2450,T217351,2025-11-21,Jeans,3968.96
CUST2609,T929866,2025-11-21,Saree,4041.47
CUST2040,T689800,2025-11-21,Lawn Suit,4188.45
CUST2581,T988523,2025-11-21,Lawn Suit,2353.47
CUST2539,T559204,2025-11-21,Watch,1514.42
CUST2168,T958027,2025-11-21,Kurti,2176.46
CUST2385,T249611,2025-11-21,Kurti,1621.02
CUST2170,T713168,2025-11-21,Watch,4978.49
CUST2682,T759638,2025-11-21,Saree,2304.64
CUST2055,T506566,2025-11-21,Dress,7217.19
CUST2343,T550512,2025-11-21,Dress,1752.55
CUST2256,T552769,2025-11-21,Cap,8830.45
CUST2618,T790601,2025-11-21,Dress,1558.68
